symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
RADA,RADA Electronic Industries Ltd.,2.65,7945e4,NA,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rada,NASDAQ
RDCM,Radcom Ltd.,19.25,257540000.00000003,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rdcm,NASDAQ
RSYS,RadiSys Corporation,1.01,3954e4,1995,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rsys,NASDAQ
RDUS,"Radius Health, Inc.",39.29,175e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdus,NASDAQ
RDNT,"RadNet, Inc.",10.35,49291e4,NA,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/rdnt,NASDAQ
RDWR,Radware Ltd.,20.08,86723e4,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rdwr,NASDAQ
METC,"Ramaco Resources, Inc.",7.77,30738e4,2017,Energy,Coal Mining,http://www.nasdaq.com/symbol/metc,NASDAQ
RMBS,"Rambus, Inc.",14,154e7,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rmbs,NASDAQ
RAND,Rand Capital Corporation,2.79,1764e4,NA,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/rand,NASDAQ
GOLD,Randgold Resources Limited,101.2,952e7,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gold,NASDAQ
RNDB,"Randolph Bancorp, Inc.",15.8,9272e4,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/rndb,NASDAQ
RPD,"Rapid7, Inc.",22.87,101e7,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rpd,NASDAQ
RAVE,"Rave Restaurant Group, Inc.",1.57,2242e4,NA,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/rave,NASDAQ
RAVN,"Raven Industries, Inc.",36.95,132e7,NA,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ravn,NASDAQ
RBB,RBB Bancorp,26.87,42458e4,2017,Finance,Major Banks,http://www.nasdaq.com/symbol/rbb,NASDAQ
ROLL,RBC Bearings Incorporated,131.51,319e7,2005,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/roll,NASDAQ
RICK,"RCI Hospitality Holdings, Inc.",29.86,2902e5,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rick,NASDAQ
RCMT,"RCM Technologies, Inc.",6.29,7555e4,NA,Technology,Professional Services,http://www.nasdaq.com/symbol/rcmt,NASDAQ
RDI,Reading International Inc,16.61,3798e5,NA,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdi,NASDAQ
RDIB,Reading International Inc,24.15,54295e4,NA,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdib,NASDAQ
RGSE,"Real Goods Solar, Inc.",1.48,1325e4,NA,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/rgse,NASDAQ
BLCN,Reality Shares Nasdaq NextGen Economy ETF,24.72,686e5,NA,NA,NA,http://www.nasdaq.com/symbol/blcn,NASDAQ
RNWK,"RealNetworks, Inc.",3.31,12347e4,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/rnwk,NASDAQ
RP,"RealPage, Inc.",48.55,4019999999.9999995,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rp,NASDAQ
RETA,"Reata Pharmaceuticals, Inc.",29.69,NA,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reta,NASDAQ
RCON,"Recon Technology, Ltd.",1.7,1683e4,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon,NASDAQ
REPH,"Recro Pharma, Inc.",8.85,16928e4,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reph,NASDAQ
RRGB,"Red Robin Gourmet Burgers, Inc.",53.45,69143e4,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rrgb,NASDAQ
RRR,"Red Rock Resorts, Inc.",34.57,4019999999.9999995,2016,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rrr,NASDAQ
RDFN,Redfin Corporation,22.31,182e7,2017,Finance,Real Estate,http://www.nasdaq.com/symbol/rdfn,NASDAQ
RDHL,Redhill Biopharma Ltd.,5.57,11849e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdhl,NASDAQ
REGN,"Regeneron Pharmaceuticals, Inc.",391.84,421e8,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn,NASDAQ
RGNX,REGENXBIO Inc.,29.6,9219e5,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgnx,NASDAQ
RGLS,Regulus Therapeutics Inc.,1.31,13618e4,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgls,NASDAQ
REIS,"Reis, Inc",20.85,23911e4,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis,NASDAQ
RBNC,"Reliant Bancorp, Inc.",25.45,30419e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/rbnc,NASDAQ
RELV,"Reliv&#39; International, Inc.",5.14,948e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv,NASDAQ
MARK,"Remark Holdings, Inc.",11.98,32733e4,NA,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/mark,NASDAQ
RNST,Renasant Corporation,43.76,216e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst,NASDAQ
REGI,"Renewable Energy Group, Inc.",10.95,42522e4,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/regi,NASDAQ
ABAC,"Renmin Tianli Group, Inc.",2.91,2323e4,NA,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/abac,NASDAQ
RCII,Rent-A-Center Inc.,11.47,61149e4,1995,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/rcii,NASDAQ
RGEN,Repligen Corporation,36.86,161e7,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgen,NASDAQ
RPRX,Repros Therapeutics Inc.,0.666,2635e4,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprx,NASDAQ
RBCAA,"Republic Bancorp, Inc.",39.1,81565e4,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa,NASDAQ
FRBK,"Republic First Bancorp, Inc.",9,512909999.99999994,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/frbk,NASDAQ
REFR,Research Frontiers Incorporated,1.03,2477e4,NA,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/refr,NASDAQ
RSLS,ReShape Lifesciences Inc.,1.659,497e5,NA,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rsls,NASDAQ
RESN,Resonant Inc.,5.955,11461e4,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/resn,NASDAQ
RECN,"Resources Connection, Inc.",16.55,51925e4,2e3,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/recn,NASDAQ
HAIR,"Restoration Robotics, Inc.",4.26,12324e4,2017,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/hair,NASDAQ
TORC,"resTORbio, Inc.",NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/torc,NASDAQ
ROIC,Retail Opportunity Investments Corp.,18.91,212e7,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roic,NASDAQ
RETO,"ReTo Eco-Solutions, Inc.",8.96,20017e4,2017,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/reto,NASDAQ
RTRX,"Retrophin, Inc.",24.79,97441e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtrx,NASDAQ
RVNC,"Revance Therapeutics, Inc.",33.125,121e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rvnc,NASDAQ
RVEN,"Reven Housing REIT, Inc.",4.45,4777e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rven,NASDAQ
RVLT,"Revolution Lighting Technologies, Inc.",3.74,7954e4,NA,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/rvlt,NASDAQ
RWLK,ReWalk Robotics Ltd,1.1,2427e4,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rwlk,NASDAQ
REXX,Rex Energy Corporation,1.5647,1555e4,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx,NASDAQ
RFIL,"RF Industries, Ltd.",3.35,2966e4,NA,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/rfil,NASDAQ
RGCO,RGC Resources Inc.,25.95,18814e4,NA,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco,NASDAQ
RYTM,"Rhythm Pharmaceuticals, Inc.",30.66,83653e4,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rytm,NASDAQ
RBBN,Ribbon Communications Inc.,6.78,69546e4,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/rbbn,NASDAQ
RIBT,RiceBran Technologies,1.38,233e5,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribt,NASDAQ
RIBTW,RiceBran Technologies,0.149,NA,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribtw,NASDAQ
RELL,"Richardson Electronics, Ltd.",7.98,10315e4,1983,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rell,NASDAQ
RIGL,"Rigel Pharmaceuticals, Inc.",4.41,64603e4,2e3,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rigl,NASDAQ
RNET,"RigNet, Inc.",17.8,32441e4,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rnet,NASDAQ
RMNI,"Rimini Street, Inc.",8.62,50497e4,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmni,NASDAQ
RIOT,"Riot Blockchain, Inc",17.91,17301e4,NA,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/riot,NASDAQ
REDU,RISE Education Cayman Ltd,16.34,8987e5,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/redu,NASDAQ
RTTR,"Ritter Pharmaceuticals, Inc.",0.3435,1701e4,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rttr,NASDAQ
RVSB,Riverview Bancorp Inc,9.22,20776e4,NA,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rvsb,NASDAQ
RLJE,"RLJ Entertainment, Inc.",3.81,5361e4,NA,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rlje,NASDAQ
RMGN,RMG Networks Holding Corporation,1.12,125e5,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn,NASDAQ
ROBO,ROBO Global Robotics and Automation Index ETF,45.58,20967e4,NA,NA,NA,http://www.nasdaq.com/symbol/robo,NASDAQ
RCKT,"Rocket Pharmaceuticals, Inc.",15.04,2559e4,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rckt,NASDAQ
RMTI,"Rockwell Medical, Inc.",5.71,29556e4,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rmti,NASDAQ
RCKY,"Rocky Brands, Inc.",18.35,13569e4,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/rcky,NASDAQ
RMCF,"Rocky Mountain Chocolate Factory, Inc.",12.489,7373e4,NA,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/rmcf,NASDAQ
ROKU,"Roku, Inc.",44.1,431e7,2017,Consumer Services,Television Services,http://www.nasdaq.com/symbol/roku,NASDAQ
ROSE,Rosehill Resources Inc.,8,28732e4,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rose,NASDAQ
ROSEU,Rosehill Resources Inc.,11.26,NA,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/roseu,NASDAQ
ROSEW,Rosehill Resources Inc.,1.15,NA,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rosew,NASDAQ
ROSG,Rosetta Genomics Ltd.,0.5883,349e4,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rosg,NASDAQ
ROST,"Ross Stores, Inc.",84.39,3225e7,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/rost,NASDAQ
RGLD,"Royal Gold, Inc.",87.93,576e7,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld,NASDAQ
RPXC,RPX Corporation,13.77,68198e4,2011,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rpxc,NASDAQ
RTIX,"RTI Surgical, Inc.",4.4,267660000.00000003,2e3,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rtix,NASDAQ
RBCN,"Rubicon Technology, Inc.",7.86,2148e4,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn,NASDAQ
RMBL,"RumbleOn, Inc.",5.05,65290000.00000001,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/rmbl,NASDAQ
RUSHA,"Rush Enterprises, Inc.",54.81,218e7,NA,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rusha,NASDAQ
RUSHB,"Rush Enterprises, Inc.",52.39,2089999999.9999998,NA,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rushb,NASDAQ
RUTH,"Ruth&#39;s Hospitality Group, Inc.",23.65,73973e4,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ruth,NASDAQ
RXII,RXi Pharmaceuticals Corporation,4.1,NA,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxii,NASDAQ
RXIIW,RXi Pharmaceuticals Corporation,0.79,NA,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxiiw,NASDAQ
RYAAY,Ryanair Holdings plc,121.05,2864e7,1997,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ryaay,NASDAQ
STBA,"S&T Bancorp, Inc.",40.73,142e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/stba,NASDAQ
SANW,S&W Seed Company,4.1,NA,NA,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/sanw,NASDAQ
SCAC,Saban Capital Acquisition Corp.,9.9348,3104e5,2016,Finance,Business Services,http://www.nasdaq.com/symbol/scac,NASDAQ
SCACU,Saban Capital Acquisition Corp.,10.52,NA,2016,Finance,Business Services,http://www.nasdaq.com/symbol/scacu,NASDAQ
SCACW,Saban Capital Acquisition Corp.,1.28,NA,2016,Finance,Business Services,http://www.nasdaq.com/symbol/scacw,NASDAQ
SBRA,"Sabra Health Care REIT, Inc.",18.28,326e7,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbra,NASDAQ
SBRAP,"Sabra Health Care REIT, Inc.",25.4,14605e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbrap,NASDAQ
SABR,Sabre Corporation,20.74,57e8,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sabr,NASDAQ
SAEX,"SAExploration Holdings, Inc.",2.46,2318e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/saex,NASDAQ
SAFT,"Safety Insurance Group, Inc.",80.05,122e7,2002,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/saft,NASDAQ
SAGE,"Sage Therapeutics, Inc.",183.08,762e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sage,NASDAQ
SAIA,"Saia, Inc.",79.6,2029999999.9999998,NA,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/saia,NASDAQ
SALM,"Salem Media Group, Inc.",4.55,11904e4,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/salm,NASDAQ
SAL,"Salisbury Bancorp, Inc.",45,12537e4,NA,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sal,NASDAQ
SAFM,"Sanderson Farms, Inc.",131.62,3e9,1987,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/safm,NASDAQ
SASR,"Sandy Spring Bancorp, Inc.",38.7,135e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/sasr,NASDAQ
SGMO,"Sangamo Therapeutics, Inc.",20.85,176e7,2e3,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgmo,NASDAQ
SANM,Sanmina Corporation,27,194e7,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/sanm,NASDAQ
GCVRZ,Sanofi,0.415,NA,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gcvrz,NASDAQ
SPNS,Sapiens International Corporation N.V.,11.45,56352e4,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spns,NASDAQ
SRPT,"Sarepta Therapeutics, Inc.",67.61,437e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srpt,NASDAQ
SVRA,"Savara, Inc.",12.63,38522e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/svra,NASDAQ
SBFG,"SB Financial Group, Inc.",18.79,8996e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg,NASDAQ
SBFGP,"SB Financial Group, Inc.",17.8999,NA,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfgp,NASDAQ
SBAC,SBA Communications Corporation,170.29,2002e7,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbac,NASDAQ
SCSC,"ScanSource, Inc.",35.3,89983e4,NA,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/scsc,NASDAQ
SMIT,"Schmitt Industries, Inc.",3.0194,1206e4,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/smit,NASDAQ
SCHN,"Schnitzer Steel Industries, Inc.",35.25,95892e4,1993,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/schn,NASDAQ
SCHL,Scholastic Corporation,38.61,135e7,1992,Consumer Services,Books,http://www.nasdaq.com/symbol/schl,NASDAQ
SGMS,Scientific Games Corp,52.55,471e7,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/sgms,NASDAQ
SCPH,scPharmaceuticals Inc.,12.88,22682e4,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scph,NASDAQ
SNI,"Scripps Networks Interactive, Inc",88.32,1147e7,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni,NASDAQ
SCYX,"SCYNEXIS, Inc.",1.84,5255e4,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scyx,NASDAQ
SEAC,"SeaChange International, Inc.",3.36,11929e4,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/seac,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,26.08,113e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf,NASDAQ
STX,Seagate Technology PLC,53.17,1538e7,2002,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx,NASDAQ
SHIP,Seanergy Maritime Holdings Corp,1.0498,3882e4,NA,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ship,NASDAQ
SHIPW,Seanergy Maritime Holdings Corp,0.17,NA,NA,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/shipw,NASDAQ
SHLD,Sears Holdings Corporation,2.78,29917e4,NA,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld,NASDAQ
SHLDW,Sears Holdings Corporation,0.4792,NA,NA,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shldw,NASDAQ
SHOS,"Sears Hometown and Outlet Stores, Inc.",2.65,6016e4,NA,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shos,NASDAQ
SPNE,SeaSpine Holdings Corporation,11.04,14826e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/spne,NASDAQ
SGEN,"Seattle Genetics, Inc.",55.59,8e9,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen,NASDAQ
EYES,"Second Sight Medical Products, Inc.",1.93,10964e4,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyes,NASDAQ
EYESW,"Second Sight Medical Products, Inc.",0.76,NA,NA,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyesw,NASDAQ
SECO,Secoo Holding Limited,14.06,72099e4,2017,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/seco,NASDAQ
SCWX,SecureWorks Corp.,9.64,78158e4,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/scwx,NASDAQ
SNFCA,Security National Financial Corporation,4.5753,7934e4,NA,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca,NASDAQ
SEIC,SEI Investments Company,76.75,1209e7,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic,NASDAQ
SLCT,"Select Bancorp, Inc.",13.41,18874e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/slct,NASDAQ
SIR,Select Income REIT,23.36,2089999999.9999998,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir,NASDAQ
SELB,"Selecta Biosciences, Inc.",9.44,21086e4,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/selb,NASDAQ
SIGI,"Selective Insurance Group, Inc.",60,35e8,NA,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi,NASDAQ
SLS,"SELLAS Life Sciences Group, Inc.",6.87,3962e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sls,NASDAQ
LEDS,SemiLEDS Corporation,4.55,16120000.000000002,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds,NASDAQ
SMTC,Semtech Corporation,36.25,241e7,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/smtc,NASDAQ
SENEA,Seneca Foods Corp.,31,30255e4,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/senea,NASDAQ
SENEB,Seneca Foods Corp.,31.15,30401e4,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/seneb,NASDAQ
SNES,"SenesTech, Inc.",0.7738,8039999.999999999,2016,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/snes,NASDAQ
SNH,Senior Housing Properties Trust,18.1,43e8,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh,NASDAQ
SNHNI,Senior Housing Properties Trust,24.98,NA,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhni,NASDAQ
SNHNL,Senior Housing Properties Trust,26.25,NA,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhnl,NASDAQ
SNMX,"Senomyx, Inc.",1.25,5973e4,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/snmx,NASDAQ
SRTS,"Sensus Healthcare, Inc.",5.55,7486e4,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srts,NASDAQ
SRTSW,"Sensus Healthcare, Inc.",0.69,NA,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srtsw,NASDAQ
STNL,Sentinel Energy Services Inc.,9.7,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/stnl,NASDAQ
STNLU,Sentinel Energy Services Inc.,9.99,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/stnlu,NASDAQ
STNLW,Sentinel Energy Services Inc.,0.79,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/stnlw,NASDAQ
SQBG,"Sequential Brands Group, Inc.",1.93,12188e4,NA,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg,NASDAQ
MCRB,"Seres Therapeutics, Inc.",11.05,44786e4,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mcrb,NASDAQ
SREV,"ServiceSource International, Inc.",3.55,32005e4,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev,NASDAQ
SFBS,"ServisFirst Bancshares, Inc.",42.46,225e7,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs,NASDAQ
SSC,"Seven Stars Cloud Group, Inc.",4.13,2585e5,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/ssc,NASDAQ
SVBI,Severn Bancorp Inc,7.95,9735e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi,NASDAQ
SGBX,"SG Blocks, Inc.",4.57,1946e4,2017,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/sgbx,NASDAQ
SGOC,"SGOCO Group, Ltd",1.2286,1429e4,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc,NASDAQ
SEII,Sharing Economy International Inc.,5.02,132e5,NA,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/seii,NASDAQ
SMED,Sharps Compliance Corp.,4.81,77e6,NA,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed,NASDAQ
SHSP,"SharpSpring, Inc.",4.88,4116e4,NA,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shsp,NASDAQ
SHEN,Shenandoah Telecommunications Co,33.1,163e7,NA,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen,NASDAQ
PIXY,"ShiftPixy, Inc.",3.43,9879e4,2017,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/pixy,NASDAQ
SHLO,"Shiloh Industries, Inc.",7.11,16598e4,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo,NASDAQ
TYHT,"Shineco, Inc.",2.24,4712e4,2016,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/tyht,NASDAQ
SHPG,Shire plc,144.57,4384e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg,NASDAQ
SCVL,"Shoe Carnival, Inc.",24.54,416e6,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl,NASDAQ
SHBI,Shore Bancshares Inc,17.41,2209e5,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi,NASDAQ
SSTI,"ShotSpotter, Inc.",17.02,16639e4,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssti,NASDAQ
SFLY,"Shutterfly, Inc.",52.19,171e7,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly,NASDAQ
SIFI,"SI Financial Group, Inc.",14.85,18164e4,NA,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi,NASDAQ
SIEB,Siebert Financial Corp.,10.12,27483e4,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb,NASDAQ
